,month,cow_id,iso_alpha3,gw_id,country,FEATUREID,border_change
107735,1980-12-01,345,YUG,345,Yugoslavia,191,0.0
107736,1981-01-01,345,YUG,345,Yugoslavia,191,0.0
107737,1981-02-01,345,YUG,345,Yugoslavia,191,0.0
107738,1981-03-01,345,YUG,345,Yugoslavia,191,0.0
107739,1981-04-01,345,YUG,345,Yugoslavia,191,0.0
107740,1981-05-01,345,YUG,345,Yugoslavia,191,0.0
107741,1981-06-01,345,YUG,345,Yugoslavia,191,0.0
107742,1981-07-01,345,YUG,345,Yugoslavia,191,0.0
107743,1981-08-01,345,YUG,345,Yugoslavia,191,0.0
107744,1981-09-01,345,YUG,345,Yugoslavia,191,0.0
107745,1981-10-01,345,YUG,345,Yugoslavia,191,0.0
107746,1981-11-01,345,YUG,345,Yugoslavia,191,0.0
107747,1981-12-01,345,YUG,345,Yugoslavia,191,0.0
107748,1982-01-01,345,YUG,345,Yugoslavia,191,0.0
107749,1982-02-01,345,YUG,345,Yugoslavia,191,0.0
107750,1982-03-01,345,YUG,345,Yugoslavia,191,0.0
107751,1982-04-01,345,YUG,345,Yugoslavia,191,0.0
107752,1982-05-01,345,YUG,345,Yugoslavia,191,0.0
107753,1982-06-01,345,YUG,345,Yugoslavia,191,0.0
107754,1982-07-01,345,YUG,345,Yugoslavia,191,0.0
107755,1982-08-01,345,YUG,345,Yugoslavia,191,0.0
107756,1982-09-01,345,YUG,345,Yugoslavia,191,0.0
107757,1982-10-01,345,YUG,345,Yugoslavia,191,0.0
107758,1982-11-01,345,YUG,345,Yugoslavia,191,0.0
107759,1982-12-01,345,YUG,345,Yugoslavia,191,0.0
107760,1983-01-01,345,YUG,345,Yugoslavia,191,0.0
107761,1983-02-01,345,YUG,345,Yugoslavia,191,0.0
107762,1983-03-01,345,YUG,345,Yugoslavia,191,0.0
107763,1983-04-01,345,YUG,345,Yugoslavia,191,0.0
107764,1983-05-01,345,YUG,345,Yugoslavia,191,0.0
107765,1983-06-01,345,YUG,345,Yugoslavia,191,0.0
107766,1983-07-01,345,YUG,345,Yugoslavia,191,0.0
107767,1983-08-01,345,YUG,345,Yugoslavia,191,0.0
107768,1983-09-01,345,YUG,345,Yugoslavia,191,0.0
107769,1983-10-01,345,YUG,345,Yugoslavia,191,0.0
107770,1983-11-01,345,YUG,345,Yugoslavia,191,0.0
107771,1983-12-01,345,YUG,345,Yugoslavia,191,0.0
107772,1984-01-01,345,YUG,345,Yugoslavia,191,0.0
107773,1984-02-01,345,YUG,345,Yugoslavia,191,0.0
107774,1984-03-01,345,YUG,345,Yugoslavia,191,0.0
107775,1984-04-01,345,YUG,345,Yugoslavia,191,0.0
107776,1984-05-01,345,YUG,345,Yugoslavia,191,0.0
107777,1984-06-01,345,YUG,345,Yugoslavia,191,0.0
107778,1984-07-01,345,YUG,345,Yugoslavia,191,0.0
107779,1984-08-01,345,YUG,345,Yugoslavia,191,0.0
107780,1984-09-01,345,YUG,345,Yugoslavia,191,0.0
107781,1984-10-01,345,YUG,345,Yugoslavia,191,0.0
107782,1984-11-01,345,YUG,345,Yugoslavia,191,0.0
107783,1984-12-01,345,YUG,345,Yugoslavia,191,0.0
107784,1985-01-01,345,YUG,345,Yugoslavia,191,0.0
107785,1985-02-01,345,YUG,345,Yugoslavia,191,0.0
107786,1985-03-01,345,YUG,345,Yugoslavia,191,0.0
107787,1985-04-01,345,YUG,345,Yugoslavia,191,0.0
107788,1985-05-01,345,YUG,345,Yugoslavia,191,0.0
107789,1985-06-01,345,YUG,345,Yugoslavia,191,0.0
107790,1985-07-01,345,YUG,345,Yugoslavia,191,0.0
107791,1985-08-01,345,YUG,345,Yugoslavia,191,0.0
107792,1985-09-01,345,YUG,345,Yugoslavia,191,0.0
107793,1985-10-01,345,YUG,345,Yugoslavia,191,0.0
107794,1985-11-01,345,YUG,345,Yugoslavia,191,0.0
107795,1985-12-01,345,YUG,345,Yugoslavia,191,0.0
107796,1986-01-01,345,YUG,345,Yugoslavia,191,0.0
107797,1986-02-01,345,YUG,345,Yugoslavia,191,0.0
107798,1986-03-01,345,YUG,345,Yugoslavia,191,0.0
107799,1986-04-01,345,YUG,345,Yugoslavia,191,0.0
107800,1986-05-01,345,YUG,345,Yugoslavia,191,0.0
107801,1986-06-01,345,YUG,345,Yugoslavia,191,0.0
107802,1986-07-01,345,YUG,345,Yugoslavia,191,0.0
107803,1986-08-01,345,YUG,345,Yugoslavia,191,0.0
107804,1986-09-01,345,YUG,345,Yugoslavia,191,0.0
107805,1986-10-01,345,YUG,345,Yugoslavia,191,0.0
107806,1986-11-01,345,YUG,345,Yugoslavia,191,0.0
107807,1986-12-01,345,YUG,345,Yugoslavia,191,0.0
107808,1987-01-01,345,YUG,345,Yugoslavia,191,0.0
107809,1987-02-01,345,YUG,345,Yugoslavia,191,0.0
107810,1987-03-01,345,YUG,345,Yugoslavia,191,0.0
107811,1987-04-01,345,YUG,345,Yugoslavia,191,0.0
107812,1987-05-01,345,YUG,345,Yugoslavia,191,0.0
107813,1987-06-01,345,YUG,345,Yugoslavia,191,0.0
107814,1987-07-01,345,YUG,345,Yugoslavia,191,0.0
107815,1987-08-01,345,YUG,345,Yugoslavia,191,0.0
107816,1987-09-01,345,YUG,345,Yugoslavia,191,0.0
107817,1987-10-01,345,YUG,345,Yugoslavia,191,0.0
107818,1987-11-01,345,YUG,345,Yugoslavia,191,0.0
107819,1987-12-01,345,YUG,345,Yugoslavia,191,0.0
107820,1988-01-01,345,YUG,345,Yugoslavia,191,0.0
107821,1988-02-01,345,YUG,345,Yugoslavia,191,0.0
107822,1988-03-01,345,YUG,345,Yugoslavia,191,0.0
107823,1988-04-01,345,YUG,345,Yugoslavia,191,0.0
107824,1988-05-01,345,YUG,345,Yugoslavia,191,0.0
107825,1988-06-01,345,YUG,345,Yugoslavia,191,0.0
107826,1988-07-01,345,YUG,345,Yugoslavia,191,0.0
107827,1988-08-01,345,YUG,345,Yugoslavia,191,0.0
107828,1988-09-01,345,YUG,345,Yugoslavia,191,0.0
107829,1988-10-01,345,YUG,345,Yugoslavia,191,0.0
107830,1988-11-01,345,YUG,345,Yugoslavia,191,0.0
107831,1988-12-01,345,YUG,345,Yugoslavia,191,0.0
107832,1989-01-01,345,YUG,345,Yugoslavia,191,0.0
107833,1989-02-01,345,YUG,345,Yugoslavia,191,0.0
107834,1989-03-01,345,YUG,345,Yugoslavia,191,0.0
107835,1989-04-01,345,YUG,345,Yugoslavia,191,0.0
107836,1989-05-01,345,YUG,345,Yugoslavia,191,0.0
107837,1989-06-01,345,YUG,345,Yugoslavia,191,0.0
107838,1989-07-01,345,YUG,345,Yugoslavia,191,0.0
107839,1989-08-01,345,YUG,345,Yugoslavia,191,0.0
107840,1989-09-01,345,YUG,345,Yugoslavia,191,0.0
107841,1989-10-01,345,YUG,345,Yugoslavia,191,0.0
107842,1989-11-01,345,YUG,345,Yugoslavia,191,0.0
107843,1989-12-01,345,YUG,345,Yugoslavia,191,0.0
107844,1990-01-01,345,YUG,345,Yugoslavia,191,0.0
107845,1990-02-01,345,YUG,345,Yugoslavia,191,0.0
107846,1990-03-01,345,YUG,345,Yugoslavia,191,0.0
107847,1990-04-01,345,YUG,345,Yugoslavia,191,0.0
107848,1990-05-01,345,YUG,345,Yugoslavia,191,0.0
107849,1990-06-01,345,YUG,345,Yugoslavia,191,0.0
107850,1990-07-01,345,YUG,345,Yugoslavia,191,0.0
107851,1990-08-01,345,YUG,345,Yugoslavia,191,0.0
107852,1990-09-01,345,YUG,345,Yugoslavia,191,0.0
107853,1990-10-01,345,YUG,345,Yugoslavia,191,0.0
107854,1990-11-01,345,YUG,345,Yugoslavia,191,0.0
107855,1990-12-01,345,YUG,345,Yugoslavia,191,0.0
107856,1991-01-01,345,YUG,345,Yugoslavia,191,0.0
107857,1991-02-01,345,YUG,345,Yugoslavia,191,0.0
107858,1991-03-01,345,YUG,345,Yugoslavia,191,0.0
107859,1991-04-01,345,YUG,345,Yugoslavia,191,0.0
107860,1991-05-01,345,YUG,345,Yugoslavia,191,0.0
107861,1991-06-01,345,YUG,345,Yugoslavia,191,0.0
107862,1991-07-01,345,YUG,345,Yugoslavia,191,0.0
107863,1991-08-01,345,YUG,345,Yugoslavia,191,0.0
107864,1991-09-01,345,YUG,345,Yugoslavia,191,0.0
107865,1991-10-01,345,YUG,345,Yugoslavia,191,0.0
107866,1991-11-01,345,YUG,345,Yugoslavia,191,0.0
107867,1991-12-01,345,YUG,345,Yugoslavia,191,0.0
107868,1992-01-01,345,YUG,345,Yugoslavia,191,0.0
118824,1992-01-01,345,YUG,-1,Yugoslavia,230,1.0
118825,1992-02-01,345,YUG,-1,Yugoslavia,230,0.0
118826,1992-03-01,345,YUG,-1,Yugoslavia,230,0.0
118827,1992-04-01,345,YUG,-1,Yugoslavia,230,0.0
118828,1993-04-01,345,SCG,345,Serbia and Montenegro,231,1.0
118829,1993-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118830,1993-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118831,1993-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118832,1993-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118833,1993-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118834,1993-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118835,1993-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118836,1993-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118837,1994-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118838,1994-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118839,1994-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118840,1994-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118841,1994-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118842,1994-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118843,1994-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118844,1994-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118845,1994-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118846,1994-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118847,1994-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118848,1994-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118849,1995-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118850,1995-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118851,1995-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118852,1995-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118853,1995-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118854,1995-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118855,1995-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118856,1995-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118857,1995-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118858,1995-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118859,1995-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118860,1995-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118861,1996-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118862,1996-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118863,1996-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118864,1996-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118865,1996-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118866,1996-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118867,1996-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118868,1996-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118869,1996-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118870,1996-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118871,1996-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118872,1996-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118873,1997-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118874,1997-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118875,1997-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118876,1997-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118877,1997-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118878,1997-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118879,1997-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118880,1997-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118881,1997-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118882,1997-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118883,1997-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118884,1997-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118885,1998-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118886,1998-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118887,1998-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118888,1998-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118889,1998-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118890,1998-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118891,1998-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118892,1998-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118893,1998-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118894,1998-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118895,1998-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118896,1998-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118897,1999-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118898,1999-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118899,1999-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118900,1999-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118901,1999-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118902,1999-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118903,1999-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118904,1999-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118905,1999-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118906,1999-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118907,1999-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118908,1999-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118909,2000-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118910,2000-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118911,2000-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118912,2000-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118913,2000-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118914,2000-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118915,2000-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118916,2000-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118917,2000-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118918,2000-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118919,2000-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118920,2000-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118921,2001-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118922,2001-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118923,2001-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118924,2001-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118925,2001-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118926,2001-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118927,2001-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118928,2001-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118929,2001-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118930,2001-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118931,2001-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118932,2001-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118933,2002-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118934,2002-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118935,2002-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118936,2002-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118937,2002-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118938,2002-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118939,2002-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118940,2002-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118941,2002-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118942,2002-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118943,2002-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118944,2002-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118945,2003-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118946,2003-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118947,2003-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118948,2003-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118949,2003-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118950,2003-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118951,2003-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118952,2003-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118953,2003-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118954,2003-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118955,2003-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118956,2003-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118957,2004-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118958,2004-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118959,2004-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118960,2004-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118961,2004-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118962,2004-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118963,2004-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118964,2004-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118965,2004-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118966,2004-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118967,2004-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118968,2004-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118969,2005-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118970,2005-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118971,2005-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118972,2005-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118973,2005-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118974,2005-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118975,2005-07-01,345,SCG,345,Serbia and Montenegro,231,0.0
118976,2005-08-01,345,SCG,345,Serbia and Montenegro,231,0.0
118977,2005-09-01,345,SCG,345,Serbia and Montenegro,231,0.0
118978,2005-10-01,345,SCG,345,Serbia and Montenegro,231,0.0
118979,2005-11-01,345,SCG,345,Serbia and Montenegro,231,0.0
118980,2005-12-01,345,SCG,345,Serbia and Montenegro,231,0.0
118981,2006-01-01,345,SCG,345,Serbia and Montenegro,231,0.0
118982,2006-02-01,345,SCG,345,Serbia and Montenegro,231,0.0
118983,2006-03-01,345,SCG,345,Serbia and Montenegro,231,0.0
118984,2006-04-01,345,SCG,345,Serbia and Montenegro,231,0.0
118985,2006-05-01,345,SCG,345,Serbia and Montenegro,231,0.0
118986,2006-06-01,345,SCG,345,Serbia and Montenegro,231,0.0
118991,1992-04-01,345,YUG,-1,Yugoslavia,233,1.0
118992,1992-05-01,345,YUG,-1,Yugoslavia,233,0.0
118993,1992-06-01,345,YUG,-1,Yugoslavia,233,0.0
118994,1992-07-01,345,YUG,-1,Yugoslavia,233,0.0
118995,1992-08-01,345,YUG,-1,Yugoslavia,233,0.0
118996,1992-09-01,345,YUG,-1,Yugoslavia,233,0.0
118997,1992-10-01,345,YUG,-1,Yugoslavia,233,0.0
118998,1992-11-01,345,YUG,-1,Yugoslavia,233,0.0
118999,1992-12-01,345,YUG,-1,Yugoslavia,233,0.0
119000,1993-01-01,345,YUG,-1,Yugoslavia,233,0.0
119001,1993-02-01,345,YUG,-1,Yugoslavia,233,0.0
119002,1993-03-01,345,YUG,-1,Yugoslavia,233,0.0
119003,1993-04-01,345,YUG,-1,Yugoslavia,233,0.0
119004,2006-06-01,345,SRB,340,Serbia,234,1.0
119005,2006-07-01,345,SRB,340,Serbia,234,0.0
119006,2006-08-01,345,SRB,340,Serbia,234,0.0
119007,2006-09-01,345,SRB,340,Serbia,234,0.0
119008,2006-10-01,345,SRB,340,Serbia,234,0.0
119009,2006-11-01,345,SRB,340,Serbia,234,0.0
119010,2006-12-01,345,SRB,340,Serbia,234,0.0
119011,2007-01-01,345,SRB,340,Serbia,234,0.0
119012,2007-02-01,345,SRB,340,Serbia,234,0.0
119013,2007-03-01,345,SRB,340,Serbia,234,0.0
119014,2007-04-01,345,SRB,340,Serbia,234,0.0
119015,2007-05-01,345,SRB,340,Serbia,234,0.0
119016,2007-06-01,345,SRB,340,Serbia,234,0.0
119017,2007-07-01,345,SRB,340,Serbia,234,0.0
119018,2007-08-01,345,SRB,340,Serbia,234,0.0
119019,2007-09-01,345,SRB,340,Serbia,234,0.0
119020,2007-10-01,345,SRB,340,Serbia,234,0.0
119021,2007-11-01,345,SRB,340,Serbia,234,0.0
119022,2007-12-01,345,SRB,340,Serbia,234,0.0
119023,2008-01-01,345,SRB,340,Serbia,234,0.0
119024,2008-02-01,345,SRB,340,Serbia,234,0.0
119247,2008-02-01,345,SRB,340,Serbia,237,1.0
119248,2008-03-01,345,SRB,340,Serbia,237,0.0
119249,2008-04-01,345,SRB,340,Serbia,237,0.0
119250,2008-05-01,345,SRB,340,Serbia,237,0.0
119251,2008-06-01,345,SRB,340,Serbia,237,0.0
119252,2008-07-01,345,SRB,340,Serbia,237,0.0
119253,2008-08-01,345,SRB,340,Serbia,237,0.0
119254,2008-09-01,345,SRB,340,Serbia,237,0.0
119255,2008-10-01,345,SRB,340,Serbia,237,0.0
119256,2008-11-01,345,SRB,340,Serbia,237,0.0
119257,2008-12-01,345,SRB,340,Serbia,237,0.0
119258,2009-01-01,345,SRB,340,Serbia,237,0.0
119259,2009-02-01,345,SRB,340,Serbia,237,0.0
119260,2009-03-01,345,SRB,340,Serbia,237,0.0
119261,2009-04-01,345,SRB,340,Serbia,237,0.0
119262,2009-05-01,345,SRB,340,Serbia,237,0.0
119263,2009-06-01,345,SRB,340,Serbia,237,0.0
119264,2009-07-01,345,SRB,340,Serbia,237,0.0
119265,2009-08-01,345,SRB,340,Serbia,237,0.0
119266,2009-09-01,345,SRB,340,Serbia,237,0.0
119267,2009-10-01,345,SRB,340,Serbia,237,0.0
119268,2009-11-01,345,SRB,340,Serbia,237,0.0
119269,2009-12-01,345,SRB,340,Serbia,237,0.0
119270,2010-01-01,345,SRB,340,Serbia,237,0.0
119271,2010-02-01,345,SRB,340,Serbia,237,0.0
119272,2010-03-01,345,SRB,340,Serbia,237,0.0
119273,2010-04-01,345,SRB,340,Serbia,237,0.0
119274,2010-05-01,345,SRB,340,Serbia,237,0.0
119275,2010-06-01,345,SRB,340,Serbia,237,0.0
119276,2010-07-01,345,SRB,340,Serbia,237,0.0
119277,2010-08-01,345,SRB,340,Serbia,237,0.0
119278,2010-09-01,345,SRB,340,Serbia,237,0.0
119279,2010-10-01,345,SRB,340,Serbia,237,0.0
119280,2010-11-01,345,SRB,340,Serbia,237,0.0
119281,2010-12-01,345,SRB,340,Serbia,237,0.0
119282,2011-01-01,345,SRB,340,Serbia,237,0.0
119283,2011-02-01,345,SRB,340,Serbia,237,0.0
119284,2011-03-01,345,SRB,340,Serbia,237,0.0
119285,2011-04-01,345,SRB,340,Serbia,237,0.0
119286,2011-05-01,345,SRB,340,Serbia,237,0.0
119287,2011-06-01,345,SRB,340,Serbia,237,0.0
119288,2011-07-01,345,SRB,340,Serbia,237,0.0
119289,2011-08-01,345,SRB,340,Serbia,237,0.0
119290,2011-09-01,345,SRB,340,Serbia,237,0.0
119291,2011-10-01,345,SRB,340,Serbia,237,0.0
119292,2011-11-01,345,SRB,340,Serbia,237,0.0
119293,2011-12-01,345,SRB,340,Serbia,237,0.0
119294,2012-01-01,345,SRB,340,Serbia,237,0.0
119295,2012-02-01,345,SRB,340,Serbia,237,0.0
119296,2012-03-01,345,SRB,340,Serbia,237,0.0
119297,2012-04-01,345,SRB,340,Serbia,237,0.0
119298,2012-05-01,345,SRB,340,Serbia,237,0.0
119299,2012-06-01,345,SRB,340,Serbia,237,0.0
119300,2012-07-01,345,SRB,340,Serbia,237,0.0
119301,2012-08-01,345,SRB,340,Serbia,237,0.0
119302,2012-09-01,345,SRB,340,Serbia,237,0.0
119303,2012-10-01,345,SRB,340,Serbia,237,0.0
119304,2012-11-01,345,SRB,340,Serbia,237,0.0
119305,2012-12-01,345,SRB,340,Serbia,237,0.0
119306,2013-01-01,345,SRB,340,Serbia,237,0.0
119307,2013-02-01,345,SRB,340,Serbia,237,0.0
119308,2013-03-01,345,SRB,340,Serbia,237,0.0
119309,2013-04-01,345,SRB,340,Serbia,237,0.0
119310,2013-05-01,345,SRB,340,Serbia,237,0.0
119311,2013-06-01,345,SRB,340,Serbia,237,0.0
119312,2013-07-01,345,SRB,340,Serbia,237,0.0
119313,2013-08-01,345,SRB,340,Serbia,237,0.0
119314,2013-09-01,345,SRB,340,Serbia,237,0.0
119315,2013-10-01,345,SRB,340,Serbia,237,0.0
119316,2013-11-01,345,SRB,340,Serbia,237,0.0
119317,2013-12-01,345,SRB,340,Serbia,237,0.0
119318,2014-01-01,345,SRB,340,Serbia,237,0.0
119319,2014-02-01,345,SRB,340,Serbia,237,0.0
119320,2014-03-01,345,SRB,340,Serbia,237,0.0
119321,2014-04-01,345,SRB,340,Serbia,237,0.0
119322,2014-05-01,345,SRB,340,Serbia,237,0.0
119323,2014-06-01,345,SRB,340,Serbia,237,0.0
119324,2014-07-01,345,SRB,340,Serbia,237,0.0
119325,2014-08-01,345,SRB,340,Serbia,237,0.0
119326,2014-09-01,345,SRB,340,Serbia,237,0.0
119327,2014-10-01,345,SRB,340,Serbia,237,0.0
119328,2014-11-01,345,SRB,340,Serbia,237,0.0
119329,2014-12-01,345,SRB,340,Serbia,237,0.0
119330,2015-01-01,345,SRB,340,Serbia,237,0.0
119331,2015-02-01,345,SRB,340,Serbia,237,0.0
119332,2015-03-01,345,SRB,340,Serbia,237,0.0
119333,2015-04-01,345,SRB,340,Serbia,237,0.0
119334,2015-05-01,345,SRB,340,Serbia,237,0.0
119335,2015-06-01,345,SRB,340,Serbia,237,0.0
119336,2015-07-01,345,SRB,340,Serbia,237,0.0
119337,2015-08-01,345,SRB,340,Serbia,237,0.0
119338,2015-09-01,345,SRB,340,Serbia,237,0.0
119339,2015-10-01,345,SRB,340,Serbia,237,0.0
119340,2015-11-01,345,SRB,340,Serbia,237,0.0
119341,2015-12-01,345,SRB,340,Serbia,237,0.0
119342,2016-01-01,345,SRB,340,Serbia,237,0.0
119343,2016-02-01,345,SRB,340,Serbia,237,0.0
119344,2016-03-01,345,SRB,340,Serbia,237,0.0
119345,2016-04-01,345,SRB,340,Serbia,237,0.0
119346,2016-05-01,345,SRB,340,Serbia,237,0.0
119347,2016-06-01,345,SRB,340,Serbia,237,0.0
